Strength,SNR,Distance to Tower (km),Sim ,Primary Key,Location,Latitude,Longitude
-88.44280621,29.81394508,9.022393727,Airtel,B,Shri Shanta Vishwa Needam,26.40259312,75.8710976
-112.6887307,16.61714405,6.230003452,Vodafone Idea (Vi),C,Mukteshwari Canteen,26.40323697,75.87082938
-53.639041,20.40757138,0.138415451,BSNL,D,Horse Riding Ground,26.40571624,75.8735545
-85.82626089,19.74951733,8.403508331,Jio,A,Jeev Mandir,26.40492826,75.87310389
-78.90815857,13.57301817,1.046497328,Airtel,B,Central Library,26.40433247,75.87225631
-94.37257881,17.71200851,9.781066116,Vodafone Idea (Vi),C,Surya Mandir,26.40469763,75.87134436
-93.68348625,14.65283948,3.502918794,BSNL,D,Shakuntalam Cricket Ground,26.40611983,75.87090448
-68.80228859,15.0136103,0.249954365,Jio,A,Swimming Pool,26.40610062,75.86979941
-98.66493805,13.73697143,5.501028095,Airtel,B,Banasthali Airstrip,26.40782069,75.86939171
-97.15111443,16.31738933,9.520169177,Vodafone Idea (Vi),C,Shri Shanta Ashray,26.40401535,75.86522892
-64.42817937,10.27141072,1.496308368,BSNL,D,Sharda Mandir,26.40687898,75.86595849
-92.77047566,18.47287957,4.372393495,Jio,A,Shri Shanta Nikay,26.40005612,75.87741688
-95.0628422,12.98781301,7.923148017,Airtel,B,Shri Shanta Ayanam,26.39930654,75.87637619
-76.57361798,24.38029392,6.979517296,Vodafone Idea (Vi),C,Shri Shanta Sanjavanam,26.39798036,75.87785676
-99.74554077,21.59227487,5.858618725,BSNL,D,Shri Shanta Uthjam,26.39713466,75.87677315
-109.9307266,11.92078744,0.336607454,Jio,A,Shri Shanta Sthanam,26.39682714,75.87629035
-96.47934349,19.81866883,6.783715813,Airtel,B,Shri Shanta Lok,26.39827827,75.87598995
-71.87874255,10.52303643,2.604598711,Vodafone Idea (Vi),C,Shri Shanta Teertham,26.39724037,75.87564662
-117.5197594,18.52649213,9.000837681,BSNL,D,Guest House,26.40128619,75.87829665
-79.06877566,13.59856285,5.832494726,Jio,A,Nav Mandir,26.4024778,75.87793187
-95.72866074,20.21184121,4.887555251,Airtel,B,Pragya Mandir,26.402276,75.87728814
-68.15993873,19.58754154,7.512339691,Vodafone Idea (Vi),C,Banasthali Book Centre,26.40242014,75.87611869
-64.48288606,28.80318765,4.720386877,Jio,A,New Market,26.40111321,75.87550715
-74.0908037,14.54255685,5.858987818,Airtel,B,Gaushala,26.40509162,75.87826446
-106.8888959,21.66934494,0.979604286,Vodafone Idea (Vi),C,Utkarsh Mandir,26.4051685,75.87637619
-79.41827118,18.90305309,7.494869043,BSNL,D,Shiksha Mandir,26.40548561,75.87559298
-95.94366694,26.43734074,1.210209637,Jio,A,Vigyan Mandir,26.40462075,75.87386564
-89.67971299,10.36711995,9.464761254,Airtel,B,Judo Centre,26.40054623,75.87250308
-74.78070657,21.2998577,4.58950969,Vodafone Idea (Vi),C,Shri Shanta Gram,26.40050779,75.87181643
-102.3233808,20.10061385,5.63016973,BSNL,D,Shri Shanta Kulum,26.40092101,75.87202028
-104.0702027,28.68642574,5.183288669,Jio,A,Shri Shanta Alay,26.4016898,75.87032512
-101.3796108,15.01196308,4.909114223,Airtel,B,Shri Shanta Nikunj,26.40241053,75.8718057
-93.45358012,29.44835039,7.443021343,Vodafone Idea (Vi),C,Shri Shanta Vishwa Needam,26.40259312,75.8710976
-91.89259847,23.94337329,4.712678484,BSNL,D,Mukteshwari Canteen,26.40323697,75.87082938
-98.46817076,25.39023377,9.981805583,Jio,A,Horse Riding Ground,26.40571624,75.8735545
-62.91089934,25.43686864,2.906611187,Airtel,B,Jeev Mandir,26.40492826,75.87310389
-79.58538901,23.1423088,1.939406708,Vodafone Idea (Vi),C,Central Library,26.40433247,75.87225631
-67.63624392,27.8895489,2.244039092,BSNL,D,Surya Mandir,26.40469763,75.87134436
-67.72727421,15.53825185,0.340806245,Jio,A,Shakuntalam Cricket Ground,26.40611983,75.87090448
-93.2767831,24.85777995,9.283712457,Airtel,B,Swimming Pool,26.40610062,75.86979941
-95.99361617,23.97402105,5.783436449,Vodafone Idea (Vi),C,Banasthali Airstrip,26.40782069,75.86939171
-98.56690112,23.39522787,5.477682186,BSNL,D,Shri Shanta Ashray,26.40401535,75.86522892
-107.863245,17.79696427,7.698401853,Jio,A,Sharda Mandir,26.40687898,75.86595849
-98.93551985,20.28699988,8.218085839,Airtel,B,Shri Shanta Nikay,26.40005612,75.87741688
-74.90723197,29.04161885,7.104850284,Vodafone Idea (Vi),C,Shri Shanta Ayanam,26.39930654,75.87637619
-90.79759441,17.11367215,8.179961302,BSNL,D,Shri Shanta Sanjavanam,26.39798036,75.87785676
-72.21230384,19.07216034,1.413820505,Jio,A,Shri Shanta Uthjam,26.39713466,75.87677315
-68.63406491,12.522154,7.547049893,Airtel,B,Shri Shanta Sthanam,26.39682714,75.87629035
-80.39036731,11.69168381,0.187207743,Vodafone Idea (Vi),C,Shri Shanta Lok,26.39827827,75.87598995
-76.73321228,26.25840641,3.497260824,BSNL,D,Shri Shanta Teertham,26.39724037,75.87564662
-75.20313007,15.26098205,1.886204795,Jio,A,Guest House,26.40128619,75.87829665
-99.81143567,12.25516129,1.299177365,Airtel,B,Nav Mandir,26.4024778,75.87793187
-67.82752249,18.37728858,0.194868822,Vodafone Idea (Vi),C,Pragya Mandir,26.402276,75.87728814
-108.6660477,11.32866869,0.18326671,BSNL,D,Banasthali Book Centre,26.40242014,75.87611869
-83.75979378,22.52756325,2.382143984,Jio,A,New Market,26.40111321,75.87550715
-115.0756749,14.28670532,5.310981865,Airtel,B,Gaushala,26.40509162,75.87826446
-104.9387162,13.23963965,5.558400493,Vodafone Idea (Vi),C,Utkarsh Mandir,26.4051685,75.87637619
-71.98146693,11.5015976,8.419652982,BSNL,D,Shiksha Mandir,26.40548561,75.87559298
-78.94411468,14.50004403,9.112786713,Jio,A,Vigyan Mandir,26.40462075,75.87386564
-91.89637613,19.74448744,4.339957954,Airtel,B,Judo Centre,26.40054623,75.87250308
-82.45169144,14.78613076,8.860903749,Vodafone Idea (Vi),C,Shri Shanta Gram,26.40050779,75.87181643
-99.38051779,27.21580088,2.885595231,BSNL,D,Shri Shanta Kulum,26.40092101,75.87202028
-74.21120778,29.87292554,3.539831371,Jio,A,Shri Shanta Alay,26.4016898,75.87032512
-64.62157572,27.81207125,8.379269019,Airtel,B,Shri Shanta Nikunj,26.40241053,75.8718057
-103.6648147,26.22218731,8.854169907,Vodafone Idea (Vi),C,Shri Shanta Vishwa Needam,26.40259312,75.8710976
-87.36512186,11.31632295,1.487480963,BSNL,D,Mukteshwari Canteen,26.40323697,75.87082938
-84.32062042,11.30159506,2.67300474,Jio,A,Horse Riding Ground,26.40571624,75.8735545
-88.77760528,26.06699581,6.951399931,Airtel,B,Jeev Mandir,26.40492826,75.87310389
-96.73543193,19.5304014,9.525654352,Vodafone Idea (Vi),C,Central Library,26.40433247,75.87225631
-72.65343834,20.47234015,0.352069236,BSNL,D,Surya Mandir,26.40469763,75.87134436
-118.6813177,15.30565339,1.665327124,Jio,A,Shakuntalam Cricket Ground,26.40611983,75.87090448
-89.73251746,19.14235356,8.416925077,Airtel,B,Swimming Pool,26.40610062,75.86979941
-50.66441336,27.91099577,6.173050938,Vodafone Idea (Vi),C,Banasthali Airstrip,26.40782069,75.86939171
-84.18996105,17.73635196,2.9849053,BSNL,D,Shri Shanta Ashray,26.40401535,75.86522892
-79.91911242,13.64624063,9.584577581,Jio,A,Sharda Mandir,26.40687898,75.86595849
-71.52287408,24.39317946,4.562054892,Airtel,B,Shri Shanta Nikay,26.40005612,75.87741688
-104.5187732,13.84317133,6.297656651,Vodafone Idea (Vi),C,Shri Shanta Ayanam,26.39930654,75.87637619
-69.2902743,15.41240625,5.278580773,BSNL,D,Shri Shanta Sanjavanam,26.39798036,75.87785676
-105.5341181,26.86406727,9.527614684,Jio,A,Shri Shanta Uthjam,26.39713466,75.87677315
-64.80997207,16.75078011,7.81187329,Airtel,B,Shri Shanta Sthanam,26.39682714,75.87629035
-57.15593408,13.95988545,2.059567865,Vodafone Idea (Vi),C,Shri Shanta Lok,26.39827827,75.87598995
-61.46130683,25.83644424,2.600165641,BSNL,D,Shri Shanta Teertham,26.39724037,75.87564662
-99.14221195,29.47881586,9.335378164,Jio,A,Guest House,26.40128619,75.87829665
-84.15888849,27.51447226,1.358055707,Airtel,B,Nav Mandir,26.4024778,75.87793187
-76.35487477,16.25485826,9.576039659,Vodafone Idea (Vi),C,Pragya Mandir,26.402276,75.87728814
-72.25322598,28.00097976,5.988270694,BSNL,D,Banasthali Book Centre,26.40242014,75.87611869
-75.20527046,29.96182687,1.584553487,Jio,A,New Market,26.40111321,75.87550715
-65.70017362,27.85789634,0.686506337,Airtel,B,Gaushala,26.40509162,75.87826446
-105.7438581,12.20288783,2.64521334,Vodafone Idea (Vi),C,Utkarsh Mandir,26.4051685,75.87637619
-83.81158454,18.32876669,0.071111675,BSNL,D,Shiksha Mandir,26.40548561,75.87559298
-88.14340881,15.78043679,2.451068394,Jio,A,Vigyan Mandir,26.40462075,75.87386564
-97.87009981,23.8112941,7.137986805,Airtel,B,Judo Centre,26.40054623,75.87250308
-83.75321752,16.08238571,3.565508525,Vodafone Idea (Vi),C,Shri Shanta Gram,26.40050779,75.87181643
-95.54726591,28.15703806,2.647030916,BSNL,D,Shri Shanta Kulum,26.40092101,75.87202028
-94.89142092,18.40858863,7.517094739,Jio,A,Shri Shanta Alay,26.4016898,75.87032512
-80.30278462,20.6863021,7.97413956,Airtel,B,Shri Shanta Nikunj,26.40241053,75.8718057
-109.1774484,14.10944019,5.947319073,Vodafone Idea (Vi),C,Shri Shanta Vishwa Needam,26.40259312,75.8710976
-79.74376059,28.22316155,8.13729618,BSNL,D,Mukteshwari Canteen,26.40323697,75.87082938
-59.43519005,14.29701137,2.389673522,Jio,A,Horse Riding Ground,26.40571624,75.8735545
-77.91857596,12.78855838,9.134398542,Airtel,B,Jeev Mandir,26.40492826,75.87310389
-69.41218528,15.5067971,6.709415336,Vodafone Idea (Vi),C,Central Library,26.40433247,75.87225631
-94.90483602,18.1895327,0.828834928,BSNL,D,Surya Mandir,26.40469763,75.87134436
-74.85723426,23.85629032,9.818436929,Jio,A,Shakuntalam Cricket Ground,26.40611983,75.87090448
-86.6287692,20.30961277,6.483357873,Airtel,B,Swimming Pool,26.40610062,75.86979941
-103.1865436,29.19217121,2.969461932,Vodafone Idea (Vi),C,Banasthali Airstrip,26.40782069,75.86939171
-73.13230425,13.80102859,4.703784615,BSNL,D,Shri Shanta Ashray,26.40401535,75.86522892
-68.21908366,23.08258805,2.053232112,Jio,A,Sharda Mandir,26.40687898,75.86595849
-86.29585425,16.17797585,6.393842803,Airtel,B,Shri Shanta Nikay,26.40005612,75.87741688
-90.5356549,21.87669329,5.332223216,Vodafone Idea (Vi),C,Shri Shanta Ayanam,26.39930654,75.87637619
-105.2833872,25.64344543,8.701291837,BSNL,D,Shri Shanta Sanjavanam,26.39798036,75.87785676
-66.73455135,25.95557621,6.555179465,Jio,A,Shri Shanta Uthjam,26.39713466,75.87677315
-83.96451161,13.81243175,7.655742231,Airtel,B,Shri Shanta Sthanam,26.39682714,75.87629035
-81.2633503,22.43588979,0.633145258,Vodafone Idea (Vi),C,Shri Shanta Lok,26.39827827,75.87598995
-81.60168655,18.28938448,3.262422055,BSNL,D,Shri Shanta Teertham,26.39724037,75.87564662
-72.55489186,20.25676054,4.80223057,Jio,A,Guest House,26.40128619,75.87829665
-98.02935785,20.85855207,5.035257576,Airtel,B,Nav Mandir,26.4024778,75.87793187
-68.66593244,27.15580074,5.142789343,Vodafone Idea (Vi),C,Pragya Mandir,26.402276,75.87728814
-80.9734461,25.87657178,5.645063659,BSNL,D,Banasthali Book Centre,26.40242014,75.87611869
-89.72019149,28.59965806,2.016900733,Jio,A,New Market,26.40111321,75.87550715
-63.49240392,15.87727782,5.786049766,Airtel,B,Gaushala,26.40509162,75.87826446
-93.45563783,18.1011973,5.407947971,Vodafone Idea (Vi),C,Utkarsh Mandir,26.4051685,75.87637619
-67.21978662,13.08420564,8.405077742,BSNL,D,Shiksha Mandir,26.40548561,75.87559298
-76.72992337,25.51047083,5.421989071,Jio,A,Vigyan Mandir,26.40462075,75.87386564
-71.50754528,17.54636206,2.483988218,Airtel,B,Judo Centre,26.40054623,75.87250308
-89.57279274,19.01028666,3.670175282,Vodafone Idea (Vi),C,Shri Shanta Gram,26.40050779,75.87181643
-75.01889556,28.7631117,6.602408317,BSNL,D,Shri Shanta Kulum,26.40092101,75.87202028
-99.47340836,13.84059678,4.688582695,Jio,A,Shri Shanta Alay,26.4016898,75.87032512
-85.17132689,23.13139375,9.01531366,Airtel,B,Shri Shanta Nikunj,26.40241053,75.8718057
-71.25672025,20.67231407,7.455336868,Vodafone Idea (Vi),C,Shri Shanta Vishwa Needam,26.40259312,75.8710976
-99.50530176,29.0121588,9.727757378,BSNL,D,Mukteshwari Canteen,26.40323697,75.87082938
-94.30433254,21.02213929,7.450210075,Jio,A,Horse Riding Ground,26.40571624,75.8735545
-100.6655245,21.98950285,1.164533189,Airtel,B,Jeev Mandir,26.40492826,75.87310389
-68.34534898,11.9541655,3.308288369,Vodafone Idea (Vi),C,Central Library,26.40433247,75.87225631
-95.13253722,15.67171661,1.514381586,BSNL,D,Surya Mandir,26.40469763,75.87134436
-84.95622965,29.56635939,6.063202646,Jio,A,Shakuntalam Cricket Ground,26.40611983,75.87090448
-82.55202458,23.02090863,1.097796096,Airtel,B,Swimming Pool,26.40610062,75.86979941
-106.133143,24.10644038,6.42695534,Vodafone Idea (Vi),C,Banasthali Airstrip,26.40782069,75.86939171
-79.7297174,26.43639364,9.25744611,BSNL,D,Shri Shanta Ashray,26.40401535,75.86522892
-99.26301993,12.73714236,4.840912474,Jio,A,Sharda Mandir,26.40687898,75.86595849
-98.00005857,27.62050679,3.061748617,Airtel,B,Shri Shanta Nikay,26.40005612,75.87741688
-65.14490306,14.12501532,0.990608062,Vodafone Idea (Vi),C,Shri Shanta Ayanam,26.39930654,75.87637619
-98.78274411,21.07070272,3.434323121,BSNL,D,Shri Shanta Sanjavanam,26.39798036,75.87785676
-73.82292016,17.39204841,4.577006008,Jio,A,Shri Shanta Uthjam,26.39713466,75.87677315
-92.10159651,10.53833956,6.639247131,Airtel,B,Shri Shanta Sthanam,26.39682714,75.87629035
-50.12222188,27.51151333,6.879863793,Vodafone Idea (Vi),C,Shri Shanta Lok,26.39827827,75.87598995
-64.9232284,21.67490407,8.316067162,BSNL,D,Shri Shanta Teertham,26.39724037,75.87564662
-94.94876369,17.02650197,6.132406355,Jio,A,Guest House,26.40128619,75.87829665
-82.37403011,17.43435246,1.464617825,Airtel,B,Nav Mandir,26.4024778,75.87793187
-93.2590844,19.42445308,0.325292601,Vodafone Idea (Vi),C,Pragya Mandir,26.402276,75.87728814
-93.42433129,28.83482859,8.175105353,BSNL,D,Banasthali Book Centre,26.40242014,75.87611869
-109.7315546,13.17123724,6.06114522,Jio,A,New Market,26.40111321,75.87550715
-75.59226621,19.88634934,8.657198989,Airtel,B,Gaushala,26.40509162,75.87826446
-113.3617621,14.38414601,4.59131613,Vodafone Idea (Vi),C,Utkarsh Mandir,26.4051685,75.87637619
-113.5370488,14.82186837,1.065880812,BSNL,D,Shiksha Mandir,26.40548561,75.87559298
-84.61549225,24.77484837,5.756236396,Jio,A,Vigyan Mandir,26.40462075,75.87386564
-74.16296896,26.94595264,0.364143617,Airtel,B,Judo Centre,26.40054623,75.87250308
-109.0684749,19.09617847,9.077619986,Vodafone Idea (Vi),C,Shri Shanta Gram,26.40050779,75.87181643
-105.8296526,19.12032354,0.786772815,BSNL,D,Shri Shanta Kulum,26.40092101,75.87202028
-91.05034855,16.29464434,4.305262828,Jio,A,Shri Shanta Alay,26.4016898,75.87032512
-95.46823955,28.47652806,7.581600711,Airtel,B,Shri Shanta Nikunj,26.40241053,75.8718057
-88.40640274,10.45132607,0.84745512,Vodafone Idea (Vi),C,Shri Shanta Vishwa Needam,26.40259312,75.8710976
-76.48394348,22.93691933,2.842783114,BSNL,D,Mukteshwari Canteen,26.40323697,75.87082938
-81.02358402,11.6758242,0.889952709,Jio,A,Horse Riding Ground,26.40571624,75.8735545
-77.16697108,16.12128993,1.874675688,Airtel,B,Jeev Mandir,26.40492826,75.87310389
-99.89115638,26.94066479,8.408161336,Vodafone Idea (Vi),C,Central Library,26.40433247,75.87225631
-85.35827247,24.73695904,1.31725178,BSNL,D,Surya Mandir,26.40469763,75.87134436
-92.07768435,17.85220881,6.465281204,Jio,A,Shakuntalam Cricket Ground,26.40611983,75.87090448
-69.2345099,23.1031973,0.909791545,Airtel,B,Swimming Pool,26.40610062,75.86979941
-92.91190834,22.90357037,7.393529345,Vodafone Idea (Vi),C,Banasthali Airstrip,26.40782069,75.86939171
-83.75978377,28.33644411,1.606197092,BSNL,D,Shri Shanta Ashray,26.40401535,75.86522892
-108.6480942,28.38281649,0.887465745,Jio,A,Sharda Mandir,26.40687898,75.86595849
-77.80726755,19.90044671,6.07996638,Airtel,B,Shri Shanta Nikay,26.40005612,75.87741688
-58.16277135,15.73797918,5.39320243,Vodafone Idea (Vi),C,Shri Shanta Ayanam,26.39930654,75.87637619
-97.18403676,17.02241649,5.09114881,BSNL,D,Shri Shanta Sanjavanam,26.39798036,75.87785676
-85.54132547,18.81365147,3.37420436,Jio,A,Shri Shanta Uthjam,26.39713466,75.87677315
-89.34266834,25.17871439,6.877614614,Airtel,B,Shri Shanta Sthanam,26.39682714,75.87629035
-104.2875414,11.02033722,2.890316693,Vodafone Idea (Vi),C,Shri Shanta Lok,26.39827827,75.87598995
-79.76310147,14.89318493,8.69792131,BSNL,D,Shri Shanta Teertham,26.39724037,75.87564662
-94.19996011,29.32592317,7.514246025,Jio,A,Guest House,26.40128619,75.87829665
-72.89265459,13.1703534,5.558156931,Airtel,B,Nav Mandir,26.4024778,75.87793187
-66.97282181,15.58308831,2.632066321,Vodafone Idea (Vi),C,Pragya Mandir,26.402276,75.87728814
-77.60613955,26.51915027,8.101745745,BSNL,D,Banasthali Book Centre,26.40242014,75.87611869
-110.5487279,15.14763548,7.719386102,Jio,A,New Market,26.40111321,75.87550715
-108.2545632,20.45165398,2.492434901,Airtel,B,Gaushala,26.40509162,75.87826446
-99.21838611,12.25473428,9.268362265,Vodafone Idea (Vi),C,Utkarsh Mandir,26.4051685,75.87637619
-65.12440259,25.2026561,7.544520299,BSNL,D,Shiksha Mandir,26.40548561,75.87559298
-85.3836744797453,26.928455439319197,2.2484539990958687,Jio,A_v1,Shri Shanta Nikay,26.399856382997033,75.87765054797367
-84.67389207966066,25.5953227456462,2.2623006358763122,Jio,A_v2,Shri Shanta Nikay,26.40011596378165,75.87714160238059
-82.75155855322818,26.80795520981262,2.2345238253101583,Jio,A_v3,Shri Shanta Nikay,26.400059804112452,75.87733150406575
-82.90487218579315,26.57423331604098,2.2118189585846872,Jio,A_v4,Shri Shanta Nikay,26.399993078187254,75.8775688191246
-88.27664277783816,15.263162038906852,5.0360189367213914,Airtel,B_v1,Shri Shanta Ayanam,26.399026288261517,75.87653694174332
-89.66099054070757,15.750215650078317,4.9821493392799825,Airtel,B_v2,Shri Shanta Ayanam,26.399559396817004,75.87663370345818
-88.26399513712302,16.487539896026924,5.022881879757238,Airtel,B_v3,Shri Shanta Ayanam,26.39911469486616,75.87623400769122
-87.27805194282138,15.411267206491255,4.970656454800237,Airtel,B_v4,Shri Shanta Ayanam,26.399549986568207,75.87660657393943
-116.70352769836765,14.598024557196679,8.689035088031966,Vodafone Idea (Vi),C_v1,Shri Shanta Sanjavanam,26.398068969851277,75.87805075962545
-115.28883256342715,14.04320395416502,8.69198209927385,Vodafone Idea (Vi),C_v2,Shri Shanta Sanjavanam,26.39804507556236,75.87764895755038
-118.21482330772135,15.51591166239743,8.704902934879177,Vodafone Idea (Vi),C_v3,Shri Shanta Sanjavanam,26.398083325677824,75.87800756737239
-115.01471401226647,14.751947508513268,8.659554513309747,Vodafone Idea (Vi),C_v4,Shri Shanta Sanjavanam,26.39813575181592,75.8778946772534
-83.23347201621368,21.811888467057436,7.385325543239119,BSNL,D_v1,Shri Shanta Uthjam,26.397343868105708,75.87656641877942
-81.7109518643682,22.230688840744083,7.378877130597876,BSNL,D_v2,Shri Shanta Uthjam,26.39693017103662,75.87699682880928
-84.53459757652132,20.83728026437302,7.462809438263061,BSNL,D_v3,Shri Shanta Uthjam,26.397098152128276,75.87656701102746
-83.66726852879155,21.401412865608446,7.3927896544851714,BSNL,D_v4,Shri Shanta Uthjam,26.396947979154337,75.8765519451893
-86.90850725107993,26.923836481088316,0.5979521078584152,Jio,A_v1,Shri Shanta Sthanam,26.39704526653528,75.87618625938187
-86.32607308302347,25.75203711842304,0.5881059899701071,Jio,A_v2,Shri Shanta Sthanam,26.396771381692403,75.876372870287
-86.0916779742607,25.92812745167873,0.6399861124386209,Jio,A_v3,Shri Shanta Sthanam,26.39656328163432,75.87653428150774
-85.96942876528345,25.541393244181698,0.5897075053095914,Jio,A_v4,Shri Shanta Sthanam,26.396636097129058,75.87657885192834
-97.21349803658961,19.826384662920724,4.668227744309818,Airtel,B_v1,Shri Shanta Lok,26.39844684614746,75.87578438542954
-98.67651813860329,19.65214652369218,4.739059699375565,Airtel,B_v2,Shri Shanta Lok,26.39824612954207,75.8757086382165
-100.02829841409235,19.656786513315552,4.681750653773397,Airtel,B_v3,Shri Shanta Lok,26.39820661744916,75.87593461411647
-96.75396855191859,20.561564406155405,4.734426118916363,Airtel,B_v4,Shri Shanta Lok,26.398402298068493,75.87604603576848
-72.61011076116348,14.870151074308797,1.652930668286405,Vodafone Idea (Vi),C_v1,Shri Shanta Teertham,26.397468085464865,75.87564002886882
-74.24502135419824,15.046161052023917,1.6480900093770254,Vodafone Idea (Vi),C_v2,Shri Shanta Teertham,26.397329170755203,75.87583648197406
-73.81857762071306,14.787789546927508,1.6646842263760029,Vodafone Idea (Vi),C_v3,Shri Shanta Teertham,26.39715823438296,75.87555803391467
-73.15406633326681,14.708152312926227,1.7008189913796623,Vodafone Idea (Vi),C_v4,Shri Shanta Teertham,26.397324456272706,75.87576710018918
-51.184280761655735,23.268394741687676,1.1998636737391966,BSNL,D_v1,Guest House,26.401008105657695,75.87810855037254
-49.69368102935476,23.691561438539665,1.120015201513114,BSNL,D_v2,Guest House,26.4013745868353,75.87812365805047
-48.83656550771963,24.467136900341643,1.1886775463219559,BSNL,D_v3,Guest House,26.40131377417554,75.87824952137545
-49.39603957076569,24.225721847094714,1.1201987140384728,BSNL,D_v4,Guest House,26.40153784310317,75.87822993704553
-69.37531486771444,19.309237738925436,7.699087884876938,Jio,A_v1,Nav Mandir,26.402245296445837,75.8777791673336
